station_name,latitude,longitude,source_type,kgis_code,station_code,department_code,raw_file
"Police Outpost, Sugatoor ",13.190389000439,78.1064029999948,Karnataka Police Outpost,29581055916219340000HMPOLPUOFFPOP0001,,25,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Narasapura ",13.1392871995869,78.0021203004239,Karnataka Police Outpost,29581055916218200000HMPOLPUOFFPOP0001,,26,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, DAR Quarters",13.1402400001241,78.1347540002371,Karnataka Police Outpost,29581055918032210000HMPOLPUOFFPOP0001,,27,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Civil Quarters",13.1456380000487,78.130636000036,Karnataka Police Outpost,29581055918032210000HMPOLPUOFFPOP0002,,28,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Lakkur ",12.930696999627,77.8867030003325,Karnataka Police Outpost,29581055926222450000HMPOLPUOFFPOP0001,,29,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Bagewadi",15.8163379999915,74.5679500002802,Karnataka Police Outpost,29555054385977720000HMPOLPUOFFPOP0001,,3,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Tekal ",12.9828809999542,78.0735089996465,Karnataka Police Outpost,29581055926224150000HMPOLPUOFFPOP0001,,30,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Tailur ",13.0581989997456,78.4254420001843,Karnataka Police Outpost,29581055946231750000HMPOLPUOFFPOP0001,,31,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Traffic Aid Mulbagal",13.1694944003377,78.3995755997442,Karnataka Police Outpost,29581055948032250000HMPOLPUOFFPOP0001,,32,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Gudipalli ",13.2744949996412,78.4591990002375,Karnataka Police Outpost,29581055946230690000HMPOLPUOFFPOP0001,,33,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Yeldur ",13.2838980000879,78.2959280004489,Karnataka Police Outpost,29581055906217200000HMPOLPUOFFPOP0001,,34,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Solur ",13.0684519997763,77.2438999999464,Karnataka Police Outpost,29584056056258880000HMPOLPUOFFPOP0001,,35,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Handankere",13.5034030000526,76.4472710004178,Karnataka Police Outpost,29571055326100470000HMPOLPUOFFPOP0001,,36,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kodigadala",13.6132400004552,77.3082099996161,Karnataka Police Outpost,29571055356109850000HMPOLPUOFFPOP0001,,37,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Holavanahalli",13.5290787997489,77.300952999792,Karnataka Police Outpost,29571055366111130000HMPOLPUOFFPOP0001,,38,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Yadiyur ",12.9145999999895,76.9346000003283,Karnataka Police Outpost,29571055416126600000HMPOLPUOFFPOP0001,,39,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Marihal",15.8670600004402,74.6135280000548,Karnataka Police Outpost,29555054385977970000HMPOLPUOFFPOP0001,,4,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Mayasandra ",13.0779999999108,76.7560000001765,Karnataka Police Outpost,29571055406123860000HMPOLPUOFFPOP0001,,40,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Urdigere",13.3440810004469,77.2311649998511,Karnataka Police Outpost,29571055376113760000HMPOLPUOFFPOP0001,,41,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Honnudike",13.2105380001316,77.1291009998722,Karnataka Police Outpost,29571055376115820000HMPOLPUOFFPOP0001,,42,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Nelahal ",13.5000002002659,76.9999999666838,Karnataka Police Outpost,29571055376112430000HMPOLPUOFFPOP0001,,43,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Hagalavadi ",13.5039000003941,76.7602999996794,Karnataka Police Outpost,29571055386116360000HMPOLPUOFFPOP0001,,44,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kadaba",13.2420444434831,76.8608166580597,Karnataka Police Outpost,29571055386118770000HMPOLPUOFFPOP0001,,45,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, HD Pura ",14.0340939999722,76.3282700001106,Karnataka Police Outpost,29566055066057880000HMPOLPUOFFPOP0001,,46,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Ramagiri  ",13.9541070003517,76.1223349999207,Karnataka Police Outpost,29566055066056910000HMPOLPUOFFPOP0001,,47,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, J G Hally",13.8383899001773,76.7457846995627,Karnataka Police Outpost,29566055086061870000HMPOLPUOFFPOP0001,,48,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Janakal ",13.9082539997702,76.3156759995423,Karnataka Police Outpost,29566055076059100000HMPOLPUOFFPOP0001,,49,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, M.S. Vidhana Soudha",12.9773209692159,77.5886142885905,Karnataka Police Outpost,29572055428031620000HMPOLPUOFFPOP0002,,5,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Tyavanige",14.19875100004,75.8205250002394,Karnataka Police Outpost,29567055146068930000HMPOLPUOFFPOP0001,,50,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Tavarekere",13.8556810002296,75.9614380000994,Karnataka Police Outpost,29567055146071200000HMPOLPUOFFPOP0001,,51,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Nallur ",14.0913888897318,75.8766666699925,Karnataka Police Outpost,29567055146070190000HMPOLPUOFFPOP0001,,52,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Anaji ",14.4824200004444,76.0783660000444,Karnataka Police Outpost,29567055126065980000HMPOLPUOFFPOP0001,,53,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kulumbi",14.2989020001398,75.7962089997147,Karnataka Police Outpost,29567055136068080000HMPOLPUOFFPOP0001,,54,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Chelur",14.1051709999752,75.6792120002083,Karnataka Police Outpost,29567055136068440000HMPOLPUOFFPOP0001,,55,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Savalanga",14.1017130000394,75.5265750002942,Karnataka Police Outpost,29567055136067320000HMPOLPUOFFPOP0001,,56,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Halavagilu",14.6537770002734,75.8906259998933,Karnataka Police Outpost,29567055106063480000HMPOLPUOFFPOP0001,,57,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Ujjappavadera ",14.6332059996912,76.0596779999377,Karnataka Police Outpost,29567055106063560000HMPOLPUOFFPOP0001,,58,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Gadimhankunte ",14.6726230003982,76.2990619997717,Karnataka Police Outpost,29567055116064050000HMPOLPUOFFPOP0001,,59,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, L.H. Vidhana Soudha",12.9842559458422,77.5888858023174,Karnataka Police Outpost,29572055428031620000HMPOLPUOFFPOP0003,,6,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Ganeshpet, Hubli Town",15.3463430000465,75.1456250000793,Karnataka Police Outpost,29562054758030830000HMPOLPUOFFPOP0001,,60,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Shivaji Chowk, Hubli Town",15.3457259995838,75.1428909995452,Karnataka Police Outpost,29562054758030830000HMPOLPUOFFPOP0002,,61,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Hubli Town (Forest Chowk)",15.3524299996793,75.145692999606,Karnataka Police Outpost,29562054758030830000HMPOLPUOFFPOP0003,,62,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, M G Market, Hubli Town",15.342572000149,75.1428600000354,Karnataka Police Outpost,29562054758030830000HMPOLPUOFFPOP0004,,63,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Ghantikeri ",15.3408830003354,75.1444280001363,Karnataka Police Outpost,29562054758030830000HMPOLPUOFFPOP0005,,64,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Sadar Sofa, Old Hubli ",15.3371150000155,75.1350359995596,Karnataka Police Outpost,29562054758030830000HMPOLPUOFFPOP0006,,65,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Durgadbail, Old Hubli",15.3369410002967,75.1315039999792,Karnataka Police Outpost,29562054758030830000HMPOLPUOFFPOP0007,,66,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Nittur ",18.0995850003813,77.3510540003933,Karnataka Police Outpost,29558054555998850000HMPOLPUOFFPOP0001,,67,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Rajeshwar ",17.794064999949,77.0402939996562,Karnataka Police Outpost,29558054545997620000HMPOLPUOFFPOP0001,,68,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Jidaga, Alland Circle",17.5616599997127,76.5607100004583,Karnataka Police Outpost,29579055808032050000HMPOLPUOFFPOP0001,,69,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, City Civil Court",12.9728450001601,77.5836130002813,Karnataka Police Outpost,29572055428031620000HMPOLPUOFFPOP0004,,7,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Jidaga, Alland",17.5616599997127,76.5607100004583,Karnataka Police Outpost,29579055808032050000HMPOLPUOFFPOP0002,,70,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Chimmanchod ",17.5227732004098,77.2958239003322,Karnataka Police Outpost,29579055836203340000HMPOLPUOFFPOP0001,,71,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Yanagundi ",17.1953833216839,77.1611333214057,Karnataka Police Outpost,29579055846204950000HMPOLPUOFFPOP0001,,72,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kodla, Sedam ",17.0376600003743,77.2525600001985,Karnataka Police Outpost,29579055846205380000HMPOLPUOFFPOP0001,,73,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Anand Hotel ",17.3291639997607,76.8279609995325,Karnataka Police Outpost,29579055828032070000HMPOLPUOFFPOP0001,,74,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Station Bazar, Kalaburagi  ",17.3174180004377,76.8263670000151,Karnataka Police Outpost,29579055828032070000HMPOLPUOFFPOP0002,,75,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Ijeri ",16.9104259000513,76.6992873001453,Karnataka Police Outpost,29579055866208140000HMPOLPUOFFPOP0001,,76,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Hagaragundagi ",17.1638953001404,76.7423623003405,Karnataka Police Outpost,29579055826203040000HMPOLPUOFFPOP0001,,77,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Basaveshwer Hospital ",17.3268899997695,76.8530999996479,Karnataka Police Outpost,29579055828032070000HMPOLPUOFFPOP0003,,78,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Wadi",17.0624888894517,76.9815722218921,Karnataka Police Outpost,29579055858032130000HMPOLPUOFFPOP0001,,79,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Vasanthnagara Chowki",12.9924318008119,77.5927356756342,Karnataka Police Outpost,29572055428031620000HMPOLPUOFFPOP0005,,8,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Vanadurga ",16.6299999996933,76.6899999998054,Karnataka Police Outpost,29580055886211010000HMPOLPUOFFPOP0001,,80,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kadechur ",16.8173419998856,77.328678000121,Karnataka Police Outpost,29580055896212740000HMPOLPUOFFPOP0001,,81,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Sagar ",16.3726000001031,76.4800000003542,Karnataka Police Outpost,29580055876209580000HMPOLPUOFFPOP0001,,82,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Bendebembali ",16.4801499999411,77.1676970001034,Karnataka Police Outpost,29580055886212140000HMPOLPUOFFPOP0001,,83,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Yargol ",16.9044150004232,77.0667570003309,Karnataka Police Outpost,29580055896212290000HMPOLPUOFFPOP0001,,84,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kulageri ",15.9114000001031,75.5123500000008,Karnataka Police Outpost,29556054465987210000HMPOLPUOFFPOP0001,,85,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Bevoor",16.2196190001242,75.9140199995489,Karnataka Police Outpost,29556054475988530000HMPOLPUOFFPOP0001,,86,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Vidyagiri, Bagalkot Town Circle",16.1818000000621,75.6585499998887,Karnataka Police Outpost,29556054475987950000HMPOLPUOFFPOP0001,,87,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Vidyagiri, Navanagara ",16.1818000000621,75.6585499998887,Karnataka Police Outpost,29556054475987950000HMPOLPUOFFPOP0002,,88,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kudal Sangam Circle",16.204788900034,76.0599173996157,Karnataka Police Outpost,29556054485989180000HMPOLPUOFFPOP0001,,89,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Madhavanagara Chowki",12.9837094873824,77.5769080927862,Karnataka Police Outpost,29572055428031620000HMPOLPUOFFPOP0006,,9,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Gudur Sc Village",15.9393229998689,75.9167140004351,Karnataka Police Outpost,29556054485990280000HMPOLPUOFFPOP0001,,90,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kudal Sangam",16.204788900034,76.0599173996157,Karnataka Police Outpost,29556054485989180000HMPOLPUOFFPOP0002,,91,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Rabakavi ",16.4775900002344,75.1110799996322,Karnataka Police Outpost,29556054435984160000HMPOLPUOFFPOP0001,,92,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Galagali ",16.4186799997306,75.4370699996513,Karnataka Police Outpost,29556054445984740000HMPOLPUOFFPOP0001,,93,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Satti  ",16.5716038001911,75.0873955996221,Karnataka Police Outpost,29555054345973170000HMPOLPUOFFPOP0001,,94,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kallutti ",16.8583299996019,75.043859999628,Karnataka Police Outpost,29555054345972610000HMPOLPUOFFPOP0001,,95,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Mugalkhod ",16.3871199996792,75.1953899997623,Karnataka Police Outpost,29556054455985510000HMPOLPUOFFPOP0001,,96,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Sampagoan ",15.7961010001005,74.761325999671,Karnataka Police Outpost,29555054405980680000HMPOLPUOFFPOP0001,,97,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, M K Hubballi",15.7949867999249,74.7614445996449,Karnataka Police Outpost,29555054405980680000HMPOLPUOFFPOP0002,,98,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, Kabbur",16.4243420003553,74.5756610004549,Karnataka Police Outpost,29555054338030230000HMPOLPUOFFPOP0001,,99,c367208f-88ba-4392-b787-aaa449be5683.kml
"Police Outpost, APTS Yelahanka",13.1236710003015,77.605489000224,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0001,,1,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Seshadripuram ",12.9955660001983,77.5826090002177,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0007,,10,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Dattatreya Temple  Hulluchatra",12.9991048101212,77.5746466298859,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0008,,11,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Bowring Hospital ",12.9749077788324,77.6254558328565,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0009,,12,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Yelahanka ",13.0988799999525,77.5970329999878,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0010,,13,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Upparpet Traffic, Majestic Bus Stand",12.9773430001644,77.5736500000652,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0011,,14,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Jayanagar Traffic, J.P.Nagar",12.9118799995949,77.5876499997462,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0012,,15,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, M.S. Vidhana Soudha",12.9773209692159,77.5886142885905,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0002,,5,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, L.H. Vidhana Soudha",12.9842559458422,77.5888858023174,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0003,,6,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, City Civil Court",12.9728450001601,77.5836130002813,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0004,,7,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Vasanthnagara Chowki",12.9924318008119,77.5927356756342,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0005,,8,74612016-6f67-4184-a160-6b3a8d3a012b.kml
"Police Outpost, Madhavanagara Chowki",12.9837094873824,77.5769080927862,Bengaluru Police Outpost,29572055428031620000HMPOLPUOFFPOP0006,,9,74612016-6f67-4184-a160-6b3a8d3a012b.kml
Bangalore City Railway PS,12.9771270000087,77.569171999661,Karnataka Railway Police Station,29572055428031620000HMPOLPUOFFRPS0001,RWP - 01,169740241,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Bangalore Rural Railway PS,12.9794109996888,77.5695099998844,Karnataka Railway Police Station,29572055428031620000HMPOLPUOFFRPS0002,RWP - 02,169740242,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Bangalore Contonment Railway PS,12.9937459998746,77.5978789997818,Karnataka Railway Police Station,29572055428031620000HMPOLPUOFFRPS0003,RWP - 03,169740245,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Bangarpet Railway PS,12.9848739998916,78.1787550002252,Karnataka Railway Police Station,29581055938032230000HMPOLPUOFFRPS0001,RWP - 04,169740246,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Byappanahalli Railway PS,12.9916090002948,77.6435709998957,Karnataka Railway Police Station,29572055428031620000HMPOLPUOFFRPS0004,RWP - 05,169740247,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Hubli Railway PS,15.3499949996864,75.1491109998734,Karnataka Railway Police Station,29562054758030830000HMPOLPUOFFRPS0001,RWP - 16,169740248,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Belgaum Railway PS,15.8489010000455,74.5088440001025,Karnataka Railway Police Station,29555054388030340000HMPOLPUOFFRPS0001,RWP - 17,169740287,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Mysore Railway PS,12.3157869999178,76.6450560003776,Karnataka Railway Police Station,29577055728031940000HMPOLPUOFFRPS0001,RWP - 08,169740678,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Arasikere Railway PS,13.3135649996608,76.2533650004565,Karnataka Railway Police Station,29574055558031730000HMPOLPUOFFRPS0001,RWP - 09,169740782,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Wadi Railway PS,17.0517599998208,76.9916209999564,Karnataka Railway Police Station,29579055858032130000HMPOLPUOFFRPS0001,RWP - 13,169740798,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
BidarRailway PS,17.9117830002994,77.5151160004068,Karnataka Railway Police Station,29558054578030600000HMPOLPUOFFRPS0001,RWP - 14,169740956,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Raichur Railway PS,16.1932680002101,77.3393159996131,Karnataka Railway Police Station,29559054618030670000HMPOLPUOFFRPS0001,RWP - 12,169741034,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Bellary Railway PS,15.1506269997157,76.8949699998941,Karnataka Railway Police Station,29565055008031140000HMPOLPUOFFRPS0001,RWP - 11,169741075,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Shimoga Railway PS,13.9434079998543,75.5840539998002,Karnataka Railway Police Station,29568055208031370000HMPOLPUOFFRPS0001,RWP - 10,169741279,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Mangalore Railway PS,12.8665450004427,74.8794940003058,Karnataka Railway Police Station,29575055618031810000HMPOLPUOFFRPS0001,RWP - 07,169741282,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Davanagere Railway PS,14.4679910004426,75.9195940002335,Karnataka Railway Police Station,29567055128031270000HMPOLPUOFFRPS0001,RWP - 06,169741286,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Bijapur Railway PS,16.8299789998331,75.7395120004607,Karnataka Railway Police Station,29557054498030510000HMPOLPUOFFRPS0001,RWP - 15,169741290,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Gadag Railway PS,15.4368530634576,75.6453497850799,Karnataka Railway Police Station,29561054708030780000HMPOLPUOFFRPS0001,RWP - 18,169741291,fe3f24fc-6c17-4080-afea-d44f3867c834.kml
Bangalore City Railway PS,12.9771270000087,77.569171999661,Bengaluru Railway Police Station,29572055428031620000HMPOLPUOFFRPS0001,RWP - 01,169740241,f95e18cf-a4c1-4dc1-88c4-fea9ab833c98.kml
Bangalore Rural Railway PS,12.9794109996888,77.5695099998844,Bengaluru Railway Police Station,29572055428031620000HMPOLPUOFFRPS0002,RWP - 02,169740242,f95e18cf-a4c1-4dc1-88c4-fea9ab833c98.kml
